time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
14594172,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14604176,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14614175,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14624182,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14634178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14644178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14654186,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14664184,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14674188,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14684170,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14694178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14704182,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14714186,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14724183,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14734168,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14744170,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14754168,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14764251,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14774182,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14784181,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14794182,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14804179,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14814258,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14824180,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14834183,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14844174,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14854171,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14864177,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14874177,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14884174,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14894174,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14904178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14914186,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14924170,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14934185,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14944182,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14954179,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14964177,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14974175,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14984170,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
14994170,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15004175,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15014175,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15024177,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15034175,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15044172,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15054171,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15064188,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15074169,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15084171,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15094174,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15104174,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15114172,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15124171,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15134179,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15144178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15154179,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15164179,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15174178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15184178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15194176,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15204183,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15214169,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15224173,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15234178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15244177,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15254174,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15264172,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15274170,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
15284178,0,1,0,0,0,0,0,3,13,-66,0,0,3,592,1,0,0,0,0,0,0,0
