time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
3299647658,9,0,-7167,-6393,12547,-8448,3,0,1546500,768,0,0,0,8448772,-6912,8191,-1024,17663,-18432,255,-18432,255
163894192,0,1,2020,999,49,991,0,4,6041,3,0,0,4,33003,-27,37,-4,68,-72,0,-72,0
163904192,0,1,2007,999,49,991,0,4,6041,3,0,0,4,33003,-27,26,-4,68,-72,0,-72,0
163914185,0,1,2003,999,49,991,0,4,6041,3,0,0,4,33003,-27,36,-4,68,-72,0,-72,0
163924184,0,1,2009,999,49,991,0,4,6041,3,0,0,4,33003,-27,26,-4,68,-72,0,-72,0
163934183,0,1,1760,999,49,991,0,4,6041,3,0,0,4,33003,-27,30,-4,68,-72,0,-72,0
163944184,0,1,1760,999,49,991,0,4,6041,3,0,0,4,33003,-27,38,-4,68,-72,0,-72,0
163954192,0,1,1758,999,49,991,0,4,6041,3,0,0,4,33003,-27,23,-4,68,-72,0,-72,0
163964191,0,1,1761,999,49,991,0,4,6041,3,0,0,4,33003,-27,32,-4,68,-72,0,-72,0
163974192,0,1,1762,999,49,991,0,4,6041,3,0,0,4,33003,-27,38,-4,68,-72,0,-72,0
163984184,0,1,1764,999,49,991,0,4,6041,3,0,0,4,33003,-27,27,-4,68,-72,0,-72,0
163994184,0,1,1765,999,49,991,0,4,6041,3,0,0,4,33003,-27,37,-4,68,-72,0,-72,0
164004184,0,1,1768,999,49,991,0,4,6041,3,0,0,4,33003,-27,24,-4,68,-72,0,-72,0
164014184,0,1,1768,999,49,991,0,4,6041,3,0,0,4,33003,-27,30,-4,68,-72,0,-72,0
164024183,0,1,1771,999,49,991,0,4,6041,3,0,0,4,33003,-27,38,-4,68,-72,0,-72,0
164034192,0,1,1774,999,49,991,0,4,6041,3,0,0,4,33003,-27,24,-4,68,-72,0,-72,0
164044191,0,1,1776,999,49,991,0,4,6041,3,0,0,4,33003,-27,33,-4,68,-72,0,-72,0
164054184,0,1,1779,999,49,991,0,4,6041,3,0,0,4,33003,-27,34,-4,68,-72,0,-72,0
164064184,0,1,1780,999,49,991,0,4,6041,3,0,0,4,33003,-27,27,-4,68,-72,0,-72,0
164074184,0,1,1779,999,49,991,0,4,6041,3,0,0,4,33003,-27,38,-4,68,-72,0,-72,0
164084183,0,1,1783,999,49,991,0,4,6041,3,0,0,4,33003,-27,22,-4,68,-72,0,-72,0
164094183,0,1,1784,999,49,991,0,4,6041,3,0,0,4,33003,-27,30,-4,68,-72,0,-72,0
164104191,0,1,1786,999,49,991,0,4,6041,3,0,0,4,33003,-27,38,-4,68,-72,0,-72,0
164114253,0,1,1788,999,49,991,0,4,6041,3,0,0,4,33003,-27,32,-4,68,-72,0,-72,0
164124183,0,1,1787,999,49,991,0,4,6041,3,0,0,4,33003,-27,34,-4,68,-72,0,-72,0
164134184,0,1,1791,999,49,991,0,4,6041,3,0,0,4,33003,-27,31,-4,68,-72,0,-72,0
164144185,0,1,1792,999,49,991,0,4,6041,3,0,0,4,33003,-27,29,-4,68,-72,0,-72,0
164154185,0,1,1794,999,49,991,0,4,6041,3,0,0,4,33003,-27,37,-4,68,-72,0,-72,0
164164183,0,1,1795,999,49,991,0,4,6041,3,0,0,4,33003,-27,23,-4,68,-72,0,-72,0
164174184,0,1,1797,999,49,991,0,4,6041,3,0,0,4,33003,-27,31,-4,68,-72,0,-72,0
164184188,0,1,1799,999,49,991,0,4,6041,3,0,0,4,33003,-27,37,-4,68,-72,0,-72,0
164194188,0,1,1799,999,49,991,0,4,6041,3,0,0,4,33003,-27,25,-4,68,-72,0,-72,0
164204187,0,1,1801,999,49,991,0,4,6041,3,0,0,4,33003,-27,35,-4,68,-72,0,-72,0
164214186,0,1,1804,999,49,991,0,4,6041,3,1,0,4,33003,-27,27,-4,68,-72,0,-72,0
164224185,0,1,1804,999,49,991,0,4,6041,3,0,0,4,33003,-27,29,-4,68,-72,0,-72,0
164234186,0,1,1807,999,49,991,0,4,6041,3,0,0,4,33003,-27,37,-4,68,-72,0,-72,0
164244186,0,1,1803,999,49,991,0,4,6041,3,0,0,4,33003,-27,24,-4,68,-72,0,-72,0
164254263,0,1,1796,999,49,991,0,4,6041,3,0,0,4,33003,-27,26,-4,68,-72,0,-72,0
164264188,0,1,1791,999,49,991,0,4,6041,3,0,0,4,33003,-27,38,-4,68,-72,0,-72,0
164274188,0,1,1783,999,49,991,0,4,6041,3,0,0,4,33003,-27,26,-4,68,-72,0,-72,0
