time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
42034125,,1,536,0,0,99,0,3,5,-26,0,3,6,50,0
42044127,,1,536,0,0,99,0,3,5,-26,0,3,6,50,0
42054125,,1,536,0,0,99,0,3,5,-26,0,3,6,50,0
42064127,,1,536,0,0,99,0,3,5,-26,0,3,6,50,0
42074124,,1,521,0,0,99,0,3,5,-26,0,3,6,50,0
42084125,,1,521,0,0,99,0,3,5,-26,0,3,6,50,0
42094126,,1,521,0,0,99,0,3,5,-25,0,3,6,50,0
42104123,,1,511,0,0,99,0,3,5,-25,0,3,6,50,0
42114127,,1,511,0,0,99,0,3,5,-25,0,3,6,50,0
42124122,,1,511,0,0,99,0,3,5,-25,0,3,6,50,0
42134123,,1,500,0,0,99,0,3,5,-25,0,3,6,50,0
42144124,,1,500,0,0,99,0,3,5,-25,0,3,6,50,0
42154125,,1,500,0,0,99,0,3,5,-26,0,3,6,50,0
42164126,,1,500,0,0,99,0,3,5,-26,0,3,6,50,0
42174124,,1,489,0,0,99,0,3,5,-26,0,3,6,50,0
42184127,,1,489,0,0,99,0,3,5,-26,0,3,6,50,0
42194123,,1,489,0,0,99,0,3,5,-26,0,3,6,50,0
42204125,,1,478,0,0,99,0,3,5,-26,0,3,6,50,0
42214125,,1,478,0,0,99,0,3,5,-26,0,3,6,50,0
42224127,,1,478,0,0,99,0,3,5,-25,0,3,6,50,0
42234124,,1,467,0,0,99,0,3,5,-25,0,3,6,50,0
42244125,,1,467,0,0,99,0,3,5,-25,0,3,6,50,0
42254185,,1,467,0,0,99,0,3,5,-25,0,3,6,50,0
42264124,,1,467,0,0,99,0,3,5,-25,0,3,6,50,0
42274122,,1,455,0,0,99,0,3,5,-25,0,3,6,50,0
42284123,,1,455,0,0,99,0,3,5,-25,0,3,6,50,0
42294123,,1,455,0,0,99,0,3,5,-26,0,3,6,50,0
42304124,,1,455,0,0,99,0,3,5,-26,0,3,6,50,0
42314127,,1,442,0,0,99,0,3,5,-26,0,3,6,50,0
42324123,,1,442,0,0,99,0,3,5,-26,0,3,6,50,0
42334127,,1,442,0,0,99,0,3,5,-26,0,3,6,50,0
42344123,,1,442,0,0,99,0,3,5,-26,0,3,6,50,0
42354125,,1,442,0,0,99,0,3,5,-26,0,3,6,50,0
42364122,,1,421,0,0,99,0,3,5,-26,0,3,6,50,0
42374124,,1,421,0,0,99,0,3,5,-26,0,3,6,50,0
42384124,,1,421,0,0,99,0,3,5,-25,0,3,6,50,0
42394126,,1,408,0,0,99,0,3,5,-25,0,3,6,50,0
42404123,,1,408,0,0,99,0,3,5,-25,0,3,6,50,0
42414125,,1,408,0,0,99,0,3,5,-25,0,3,6,50,0
42424127,,1,408,0,0,99,0,3,5,-25,0,3,6,50,0
42434123,,1,408,0,0,99,0,3,5,-25,0,3,6,50,0
42444125,,1,393,0,0,99,0,3,5,-25,0,3,6,50,0
42454126,,1,393,0,0,99,0,3,5,-25,0,3,6,50,0
42464125,,1,393,0,0,99,0,3,5,-26,0,3,6,50,0
42474127,,1,393,0,0,99,0,3,5,-26,0,3,6,50,0
42484126,,1,379,0,0,99,0,3,5,-26,0,3,6,50,0
42494127,,1,379,0,0,99,0,3,5,-26,0,3,6,50,0
42504123,,1,379,0,0,99,0,3,5,-26,0,3,6,50,0
42514124,,1,379,0,0,99,0,3,5,-26,0,3,6,50,0
42524126,,1,379,0,0,99,0,3,5,-26,0,3,6,50,0
42534123,,1,365,0,0,99,0,3,5,-26,0,3,6,50,0
42544123,,1,365,0,0,99,0,3,5,-25,0,3,6,50,0
42554126,,1,365,0,0,99,0,3,5,-25,0,3,6,50,0
42564122,,1,365,0,0,99,0,3,5,-25,0,3,6,50,0
42574125,,1,351,0,0,99,0,3,5,-25,0,3,6,50,0
42584127,,1,351,0,0,99,0,3,5,-25,0,3,6,50,0
42594122,,1,351,0,0,99,0,3,5,-25,0,3,6,50,0
42604124,,1,351,0,0,99,0,3,5,-25,0,3,6,50,0
42614126,,1,351,0,0,99,0,3,5,-25,0,3,6,50,0
42624189,,1,338,0,0,99,0,3,5,-25,0,3,6,50,0
42634124,,1,338,0,0,99,0,3,5,-25,0,3,6,50,0
42644125,,1,338,0,0,99,0,3,5,-25,0,3,6,50,0
42654127,,1,338,0,0,99,0,3,5,-26,0,3,6,50,0
42664123,,1,338,0,0,99,0,3,5,-26,0,3,6,50,0
42674124,,1,338,0,0,99,0,3,5,-26,0,3,6,50,0
42684125,,1,338,0,0,99,0,3,5,-26,0,3,6,50,0
42694123,,1,312,0,0,99,0,3,5,-26,0,3,6,50,0
42704125,,1,312,0,0,99,0,3,5,-26,0,3,6,50,0
42714124,,1,312,0,0,99,0,3,5,-26,0,3,6,50,0
42724127,,1,327,0,0,99,0,3,5,-26,0,3,6,50,0
42734123,,1,327,0,0,99,0,3,5,-26,0,3,6,50,0
42744124,,1,327,0,0,99,0,3,5,-26,0,3,6,50,0
42754126,,1,327,0,0,99,0,3,5,-26,0,3,6,50,0
42764127,,1,327,0,0,99,0,3,5,-26,0,3,6,50,0
42774124,,1,327,0,0,99,0,3,5,-26,0,3,6,50,0
42784126,,1,327,0,0,99,0,3,5,-26,0,3,6,50,0
42794127,,1,303,0,0,99,0,3,5,-26,0,3,6,50,0
42804123,,1,303,0,0,99,0,3,5,-26,0,3,6,50,0
42814124,,1,303,0,0,99,0,3,5,-26,0,3,6,50,0
42824126,,1,303,0,0,99,0,3,5,-25,0,3,6,50,0
42834122,,1,303,0,0,99,0,3,5,-25,0,3,6,50,0
42844126,,1,303,0,0,99,0,3,5,-25,0,3,6,50,0
42854127,,1,303,0,0,99,0,3,5,-25,0,3,6,50,0
