time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
130054137,,1,1785,0,0,99,0,4,6014,1,0,4,14301,-96,10
130064141,,1,1790,0,0,99,0,4,6014,1,0,4,14301,-96,10
130074137,,1,1793,0,0,99,0,4,6014,1,0,4,14301,-96,10
130084140,,1,1796,0,0,99,0,4,6014,1,0,4,14301,-97,10
130094137,,1,1801,0,0,99,0,4,6014,1,0,4,14301,-96,10
130104139,,1,1802,0,0,99,0,4,6014,1,0,4,14301,-96,10
130114140,,1,1803,0,0,99,0,4,6014,1,0,4,14301,-96,10
130124136,,1,1799,0,0,99,0,4,6014,1,0,4,14301,-96,10
130134139,,1,1795,0,0,99,0,4,6014,1,0,4,14301,-96,10
130144141,,1,1790,0,0,99,0,4,6014,1,0,4,14301,-96,10
130154138,,1,1785,0,0,99,0,4,6014,1,0,4,14301,-96,10
130164141,,1,1778,0,0,99,0,4,6014,1,0,4,14301,-96,10
130174138,,1,1770,0,0,99,0,4,6014,1,0,4,14301,-96,10
130184141,,1,1780,0,0,99,0,4,6014,1,0,4,14301,-96,10
130194137,,1,1787,0,0,99,0,4,6014,1,0,4,14301,-96,10
130204136,,1,1796,0,0,99,0,4,6014,1,0,4,14301,-96,10
130214140,,1,1813,0,0,99,0,4,6014,1,0,4,14301,-96,10
130224137,,1,1822,0,0,99,0,4,6014,1,0,4,14301,-96,10
130234140,,1,1831,0,0,99,0,4,6014,1,0,4,14301,-96,10
130244136,,1,1840,0,0,99,0,4,6014,1,0,4,14301,-97,10
130254139,,1,1832,0,0,99,0,4,6014,1,0,4,14301,-96,10
130264137,,1,1819,0,0,99,0,4,6014,1,0,4,14301,-96,10
130274139,,1,1812,0,0,99,0,4,6014,1,0,4,14301,-97,10
130284138,,1,1805,0,0,99,0,4,6014,1,0,4,14301,-97,10
130294140,,1,1800,0,0,99,0,4,6014,1,0,4,14301,-96,10
130304137,,1,1794,0,0,99,0,4,6014,1,0,4,14301,-96,10
130314142,,1,1784,0,0,99,0,4,6014,1,0,4,14301,-97,10
130324138,,1,1783,0,0,99,0,4,6014,1,0,4,14301,-96,10
130334141,,1,1780,0,0,99,0,4,6014,1,0,4,14301,-96,10
130344137,,1,1776,0,0,99,0,4,6014,1,0,4,14301,-97,10
130354140,,1,1778,0,0,99,0,4,6014,1,0,4,14301,-96,10
130364139,,1,1775,0,0,99,0,4,6014,1,0,4,14301,-96,10
130374137,,1,1771,0,0,99,0,4,6014,1,0,4,14301,-96,10
130384141,,1,1765,0,0,99,0,4,6014,1,0,4,14301,-97,10
130394137,,1,1758,0,0,99,0,4,6014,1,0,4,14301,-96,10
130404139,,1,1753,0,0,99,0,4,6014,1,0,4,14301,-96,10
130414135,,1,1748,0,0,99,0,4,6014,1,0,4,14301,-97,10
130424139,,1,1740,0,0,99,0,4,6014,1,0,4,14301,-96,10
130434137,,1,1727,0,0,99,0,4,6014,1,0,4,14301,-96,10
130444140,,1,1721,0,0,99,0,4,6014,1,0,4,14301,-97,10
130454139,,1,1728,0,0,99,0,4,6014,1,0,4,14301,-97,10
130464141,,1,1739,0,0,99,0,4,6014,1,0,4,14301,-96,10
130474138,,1,1748,0,0,99,0,4,6014,1,0,4,14301,-96,10
130484141,,1,1769,0,0,99,0,4,6014,1,0,4,14301,-96,10
