time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
171894136,,1,1771,0,0,99,0,4,5997,1,0,4,10657,-67,0
171904139,,1,1789,0,0,99,0,4,5997,1,0,4,10657,-68,0
171914136,,1,1798,0,0,99,0,4,5997,1,0,4,10657,-68,0
171924139,,1,1826,0,0,99,0,4,5997,1,0,4,10657,-68,0
171934136,,1,1829,0,0,99,0,4,5997,1,0,4,10657,-68,0
171944139,,1,1834,0,0,99,0,4,5997,1,0,4,10657,-68,0
171954136,,1,1831,0,0,99,0,4,5997,1,0,4,10657,-67,0
171964141,,1,1836,0,0,99,0,4,5997,1,0,4,10657,-67,0
171974138,,1,1841,0,0,99,0,4,5997,1,0,4,10657,-68,0
171984136,,1,1846,0,0,99,0,4,5997,1,0,4,10657,-67,0
171994139,,1,1849,0,0,99,0,4,5997,1,0,4,10657,-68,0
172004141,,1,1844,0,0,99,0,4,5997,1,0,4,10657,-68,0
172014138,,1,1839,0,0,99,0,4,5997,1,0,4,10657,-67,0
172024141,,1,1834,0,0,99,0,4,5997,1,0,4,10657,-68,0
172034137,,1,1829,0,0,99,0,4,5997,1,0,4,10657,-68,0
172044135,,1,1827,0,0,99,0,4,5997,1,0,4,10657,-68,0
172054138,,1,1821,0,0,99,0,4,5997,1,0,4,10657,-67,0
172064136,,1,1811,0,0,99,0,4,5997,1,0,4,10657,-68,0
172074138,,1,1805,0,0,99,0,4,5997,1,0,4,10657,-68,0
172084141,,1,1799,0,0,99,0,4,5997,1,0,4,10657,-67,0
172094137,,1,1793,0,0,99,0,4,5997,1,0,4,10657,-68,0
172104140,,1,1788,0,0,99,0,4,5997,1,0,4,10657,-68,0
172114137,,1,1773,0,0,99,0,4,5997,1,0,4,10657,-67,0
172124136,,1,1768,0,0,99,0,4,5997,1,0,4,10657,-67,0
172134141,,1,1766,0,0,99,0,4,5997,1,0,4,10657,-68,0
172144137,,1,1766,0,0,99,0,4,5997,1,0,4,10657,-68,0
172154140,,1,1767,0,0,99,0,4,5997,1,0,4,10657,-67,0
172164136,,1,1767,0,0,99,0,4,5997,1,0,4,10657,-68,0
172174140,,1,1771,0,0,99,0,4,5997,1,0,4,10657,-68,0
172184137,,1,1767,0,0,99,0,4,5997,1,0,4,10657,-67,0
172194139,,1,1770,0,0,99,0,4,5997,1,0,4,10657,-68,0
172204185,,1,1773,0,0,99,0,4,5997,1,0,4,10657,-68,0
172214140,,1,1776,0,0,99,0,4,5997,1,0,4,10657,-68,0
172224137,,1,1782,0,0,99,0,4,5997,1,0,4,10657,-67,0
172234140,,1,1784,0,0,99,0,4,5997,1,0,4,10657,-68,0
172244136,,1,1787,0,0,99,0,4,5997,1,0,4,10657,-68,0
172254138,,1,1795,0,0,99,0,4,5997,1,0,4,10657,-67,0
172264140,,1,1794,0,0,99,0,4,5997,1,0,4,10657,-68,0
172274139,,1,1799,0,0,99,0,4,5997,1,0,4,10657,-68,0
172284135,,1,1800,0,0,99,0,4,5997,1,0,4,10657,-67,0
172294140,,1,1803,0,0,99,0,4,5997,1,0,4,10657,-67,0
172304136,,1,1805,0,0,99,0,4,5997,1,0,4,10657,-68,0
172314138,,1,1809,0,0,99,0,4,5997,1,0,4,10657,-68,0
172324136,,1,1812,0,0,99,0,4,5997,1,0,4,10657,-67,0
172334139,,1,1813,0,0,99,0,4,5997,1,0,4,10657,-68,0
172344141,,1,1816,0,0,99,0,4,5997,1,0,4,10657,-68,0
172354138,,1,1819,0,0,99,0,4,5997,1,0,4,10657,-67,0
172364139,,1,1821,0,0,99,0,4,5997,1,0,4,10657,-68,0
172374140,,1,1825,0,0,99,0,4,5997,1,0,4,10657,-68,0
172384139,,1,1828,0,0,99,0,4,5997,1,0,4,10657,-68,0
172394141,,1,1829,0,0,99,0,4,5997,1,0,4,10657,-68,0
172404138,,1,1829,0,0,99,0,4,5997,1,0,4,10657,-68,0
172414135,,1,1821,0,0,99,0,4,5997,1,0,4,10657,-67,0
172424138,,1,1818,0,0,99,0,4,5997,1,0,4,10657,-68,0
172434141,,1,1814,0,0,99,0,4,5997,1,0,4,10657,-68,0
172444138,,1,1811,0,0,99,0,4,5997,1,0,4,10657,-67,0
172454140,,1,1808,0,0,99,0,4,5997,1,0,4,10657,-68,0
172464141,,1,1800,0,0,99,0,4,5997,1,0,4,10657,-68,0
172474136,,1,1796,0,0,99,0,4,5997,1,0,4,10657,-68,0
172484139,,1,1790,0,0,99,0,4,5997,1,0,4,10657,-67,0
172494141,,1,1784,0,0,99,0,4,5997,1,0,4,10657,-68,0
172504138,,1,1777,0,0,99,0,4,5997,1,0,4,10657,-68,0
172514141,,1,1772,0,0,99,0,4,5997,1,0,4,10657,-67,0
172524138,,1,1760,0,0,99,0,4,5997,1,0,4,10657,-68,0
172534140,,1,1754,0,0,99,0,4,5997,1,0,4,10657,-68,0
172544139,,1,1755,0,0,99,0,4,5997,1,0,4,10657,-68,0
172554135,,1,1753,0,0,99,0,4,5997,1,0,4,10657,-67,0
172564138,,1,1750,0,0,99,0,4,5997,1,0,4,10657,-68,0
172574140,,1,1751,0,0,99,0,4,5997,1,0,4,10657,-68,0
172584138,,1,1749,0,0,99,0,4,5997,1,0,4,10657,-67,0
172594140,,1,1744,0,0,99,0,4,5997,1,0,4,10657,-68,0
172604136,,1,1756,0,0,99,0,4,5997,1,0,4,10657,-68,0
172614139,,1,1764,0,0,99,0,4,5997,1,0,4,10657,-67,0
172624138,,1,1773,0,0,99,0,4,5997,1,0,4,10657,-67,0
172634137,,1,1794,0,0,99,0,4,5997,1,0,4,10657,-68,0
172644140,,1,1804,0,0,99,0,4,5997,1,0,4,10657,-68,0
172654137,,1,1815,0,0,99,0,4,5997,1,0,4,10657,-67,0
172664139,,1,1824,0,0,99,0,4,5997,1,0,4,10657,-68,0
172674135,,1,1820,0,0,99,0,4,5997,1,0,4,10657,-68,0
172684140,,1,1808,0,0,99,0,4,5997,1,0,4,10657,-67,0
172694136,,1,1801,0,0,99,0,4,5997,1,0,4,10657,-68,0
172704138,,1,1796,0,0,99,0,4,5997,1,0,4,10657,-68,0
172714137,,1,1788,0,0,99,0,4,5997,1,0,4,10657,-68,0
172724140,,1,1783,0,0,99,0,4,5997,1,0,4,10657,-67,0
172734137,,1,1783,0,0,99,0,4,5997,1,0,4,10657,-68,0
172744140,,1,1783,0,0,99,0,4,5997,1,0,4,10657,-68,0
