time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
3608821930,1,0,-8447,0,0,0,0,0,6659,-8448,255,0,0,41987,5120,0,0,0,0,0,0,0
30884180,0,1,223,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30894173,0,1,242,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30904185,0,1,242,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30914185,0,1,242,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30924178,0,1,242,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30934169,0,1,242,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30944181,0,1,242,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30954168,0,1,251,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30964180,0,1,251,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30974180,0,1,251,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30984169,0,1,251,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
30994178,0,1,251,0,0,0,0,3,26,-34,0,0,3,164,20,0,0,0,0,0,0,0
31004172,0,1,251,0,0,0,0,3,26,-34,0,0,3,164,20,0,0,0,0,0,0,0
31014178,0,1,251,0,0,0,0,3,26,-34,0,0,3,164,20,0,0,0,0,0,0,0
31024174,0,1,251,0,0,0,0,3,26,-34,0,0,3,164,20,0,0,0,0,0,0,0
31034167,0,1,251,0,0,0,0,3,26,-34,0,0,3,164,20,0,0,0,0,0,0,0
31044174,0,1,251,0,0,0,0,3,26,-34,0,0,3,164,20,0,0,0,0,0,0,0
31054167,0,1,249,0,0,0,0,3,26,-34,0,0,3,164,20,0,0,0,0,0,0,0
31064176,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31074171,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31084175,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31094184,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31104175,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31114179,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31124173,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,1,0,0,0,0,0,0
31134186,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31144169,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31154179,0,1,249,0,0,0,0,3,26,-33,0,0,3,164,20,0,0,0,0,0,0,0
31164172,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31174177,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31184170,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31194176,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31204169,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31214179,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31224173,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31234177,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31244168,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31254174,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31264167,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31274177,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31284171,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31294177,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31304181,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31314175,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31324180,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31334171,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31344176,0,1,249,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31354176,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31364169,0,1,164,0,0,0,0,3,26,-32,3,0,3,164,20,0,0,0,0,0,0,0
31374180,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31384173,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31394177,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31404168,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31414174,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31424248,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31434179,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
31444186,0,1,164,0,0,0,0,3,26,-32,0,0,3,164,20,0,0,0,0,0,0,0
