time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
29024181,0,1,1864,0,0,0,0,4,5975,2,0,1,4,12680,-63,0,0,678,-100,-13,-87,0
29034182,0,1,1862,0,0,0,0,4,5975,2,4,1,4,12680,-63,0,0,678,-100,-13,-87,0
29044182,0,1,1863,0,0,0,0,4,5976,2,2,0,4,12680,-63,0,0,678,-100,-13,-87,0
29054188,0,1,1854,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29064195,0,1,1850,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29074180,0,1,1844,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29084183,0,1,1838,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29094180,0,1,1827,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29104184,0,1,1821,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29114188,0,1,1824,0,0,0,0,4,5976,2,0,0,4,12680,-64,0,0,678,-100,-13,-87,0
29124197,0,1,1829,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29134192,0,1,1843,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29144177,0,1,1849,0,0,0,0,4,5975,2,0,1,4,12680,-63,0,0,678,-100,-13,-87,0
29154184,0,1,1855,0,0,0,0,4,5975,2,3,1,4,12680,-63,0,0,678,-100,-13,-87,0
29164188,0,1,1865,0,0,0,0,4,5975,2,3,1,4,12680,-63,0,0,678,-100,-13,-87,0
29174184,0,1,1870,0,0,0,0,4,5976,2,1,0,4,12680,-63,0,0,678,-100,-13,-87,0
29184190,0,1,1870,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29194193,0,1,1865,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29204177,0,1,1862,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29214190,0,1,1860,0,0,0,0,4,5976,2,0,0,4,12680,-63,0,0,678,-100,-13,-87,0
29224196,0,1,1852,0,0,0,0,4,5975,2,0,1,4,12680,-63,0,0,678,-100,-13,-87,0
29234180,0,1,1850,0,0,0,0,4,5975,2,5,1,4,12680,-63,0,0,678,-100,-13,-87,0
29244193,0,1,1852,0,0,0,0,4,5976,2,2,0,4,12680,-63,0,0,678,-100,-13,-87,0
