time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
296894181,0,1,1811,100,13,82,10,4,6042,2,0,0,4,32207,-71,76,-8,92,-110,-16,-94,0
296904191,0,1,1822,100,13,82,10,4,6042,1,0,0,4,32207,-71,90,-8,92,-110,-16,-94,0
296914192,0,1,1825,100,13,82,10,4,6042,2,0,0,4,32207,-71,59,-8,92,-110,-16,-94,0
296924186,0,1,1830,100,13,82,10,4,6042,2,0,0,4,32207,-71,82,-8,92,-110,-16,-94,0
296934185,0,1,1831,100,13,82,10,4,6042,2,0,0,4,32207,-71,88,-8,92,-110,-16,-94,0
296944189,0,1,1833,100,13,82,10,4,6042,1,0,0,4,32207,-71,67,-8,92,-110,-16,-94,0
296954187,0,1,1836,100,13,82,10,4,6042,1,0,0,4,32207,-71,88,-8,92,-110,-16,-94,0
296964188,0,1,1835,100,13,82,10,4,6043,2,0,-1,4,32207,-71,71,-8,92,-110,-16,-94,0
296974193,0,1,1838,100,13,82,10,4,6043,2,2,-1,4,32207,-71,75,-8,92,-110,-16,-94,0
296984181,0,1,1842,100,13,82,10,4,6042,2,2,0,4,32207,-71,91,-8,92,-110,-16,-94,0
296994197,0,1,1843,100,13,82,10,4,6042,2,0,0,4,32207,-71,60,-8,92,-110,-16,-94,0
297004193,0,1,1844,100,13,82,10,4,6042,1,0,0,4,32207,-71,83,-8,92,-110,-16,-94,0
297014190,0,1,1846,100,13,82,10,4,6042,2,0,0,4,32207,-71,87,-8,92,-110,-16,-94,0
297024186,0,1,1846,100,13,82,10,4,6042,2,0,0,4,32207,-71,69,-8,92,-110,-16,-94,0
297034186,0,1,1848,100,13,82,10,4,6042,1,0,0,4,32207,-71,88,-8,92,-110,-16,-94,0
297044183,0,1,1847,100,13,82,10,4,6042,2,0,0,4,32207,-71,59,-8,92,-110,-16,-94,0
297054182,0,1,1848,100,13,82,10,4,6042,2,0,0,4,32207,-71,78,-8,92,-110,-16,-94,0
297064184,0,1,1844,100,13,82,10,4,6042,2,0,0,4,32207,-71,91,-8,92,-110,-16,-94,0
297074181,0,1,1834,100,13,82,10,4,6042,1,0,0,4,32207,-71,66,-8,92,-110,-16,-94,0
297084200,0,1,1831,100,13,82,10,4,6043,2,0,-1,4,32207,-71,84,-8,92,-110,-16,-94,0
297094200,0,1,1829,100,13,82,10,4,6043,2,4,-1,4,32207,-71,89,-8,92,-110,-16,-94,0
297104182,0,1,1825,100,13,82,10,4,6042,2,1,0,4,32207,-71,73,-8,92,-110,-16,-94,0
297114184,0,1,1823,100,13,82,10,4,6042,2,0,0,4,32207,-71,90,-8,92,-110,-16,-94,0
297124186,0,1,1819,100,13,82,10,4,6042,2,0,0,4,32207,-71,59,-8,92,-110,-16,-94,0
297134188,0,1,1819,100,13,82,10,4,6042,2,0,0,4,32207,-71,80,-8,92,-110,-16,-94,0
297144183,0,1,1821,100,13,82,10,4,6042,1,0,0,4,32207,-71,91,-8,92,-110,-16,-94,0
297154186,0,1,1819,100,13,82,10,4,6042,1,0,0,4,32207,-71,66,-8,92,-110,-16,-94,0
297164188,0,1,1818,100,13,82,10,4,6042,2,0,0,4,32207,-71,85,-8,92,-110,-16,-94,0
297174189,0,1,1818,100,13,82,10,4,6042,2,0,0,4,32207,-71,81,-8,92,-110,-16,-94,0
297184188,0,1,1818,100,13,82,10,4,6042,2,0,0,4,32207,-71,72,-8,92,-110,-16,-94,0
297194185,0,1,1819,100,13,82,10,4,6042,2,0,0,4,32207,-71,85,-8,92,-110,-16,-94,0
297204190,0,1,1819,100,13,82,10,4,6043,1,1,-1,4,32207,-71,59,-8,92,-110,-16,-94,0
297214200,0,1,1821,100,13,82,10,4,6042,2,1,0,4,32207,-71,78,-8,92,-110,-16,-94,0
